,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
339,1. Before 2012,Dartmoor,"(10.0, 12.9]","(16.9, 20.58]","(-0.001, 1.72]","(5.8, 8.0]","(3.14, 6.68]",WSW,"(41.0, 50.0]",WSW,W,"(20.0, 43.0]","(20.0, 26.0]","(75.0, 86.0]","(72.0, 100.0]","(993.799, 1011.86]","(1009.58, 1013.3]",-999999999,-999999999,"(14.9, 17.6]","(15.8, 19.1]",No,No
340,"2. After 2012, Before 2015",Nhil,"(-6.801, 6.6]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,ESE,"(30.0, 35.0]",SSE,ESE,"(11.0, 15.0]","(15.8, 20.0]","(75.0, 86.0]","(2.999, 33.0]","(1024.7, 1038.2]","(1022.2, 1034.4]",-999999999,-999999999,"(-2.8009999999999997, 11.9]","(19.1, 22.6]",No,No
341,3. After 2015,Hobart,"(6.6, 10.0]","(-0.801, 16.9]","(1.72, 87.4]","(0.199, 2.2]","(3.14, 6.68]",NNW,"(41.0, 50.0]",N,NNW,"(-0.001, 7.0]","(-0.001, 11.0]","(86.0, 100.0]","(46.0, 58.0]","(993.799, 1011.86]","(987.599, 1009.58]","(5.0, 7.0]","(1.0, 4.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",Yes,No
342,"2. After 2012, Before 2015",Dartmoor,"(6.6, 10.0]","(-0.801, 16.9]","(1.72, 87.4]","(0.199, 2.2]","(-0.001, 3.14]",SSW,"(35.0, 41.0]",,SSW,"(-0.001, 7.0]","(15.8, 20.0]","(86.0, 100.0]","(72.0, 100.0]","(1024.7, 1038.2]","(1022.2, 1034.4]",-999999999,-999999999,"(-2.8009999999999997, 11.9]","(-2.901, 15.8]",Yes,Yes
343,"2. After 2012, Before 2015",Walpole,"(12.9, 17.3]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,ENE,"(35.0, 41.0]",ENE,SSE,"(15.0, 20.0]","(-0.001, 11.0]","(66.0, 75.0]","(58.0, 72.0]","(993.799, 1011.86]","(987.599, 1009.58]",-999999999,-999999999,"(17.6, 22.5]","(19.1, 22.6]",No,Yes
344,3. After 2015,SalmonGums,"(-6.801, 6.6]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,SSW,"(41.0, 50.0]",NW,SSW,"(15.0, 20.0]","(20.0, 26.0]","(10.999, 54.0]","(33.0, 46.0]",-999999999,-999999999,-999999999,-999999999,"(17.6, 22.5]","(22.6, 27.3]",No,No
345,1. Before 2012,Canberra,"(10.0, 12.9]","(24.1, 28.9]","(1.72, 87.4]","(4.0, 5.8]","(6.68, 9.12]",NW,"(50.0, 96.0]",N,NW,"(11.0, 15.0]","(26.0, 52.0]","(86.0, 100.0]","(33.0, 46.0]","(993.799, 1011.86]","(987.599, 1009.58]","(7.0, 8.0]","(1.0, 4.0]","(14.9, 17.6]","(22.6, 27.3]",Yes,Yes
346,"2. After 2012, Before 2015",Ballarat,"(-6.801, 6.6]","(-0.801, 16.9]","(1.72, 87.4]",-999999999,-999999999,SW,"(30.0, 35.0]",SW,SW,"(15.0, 20.0]","(15.8, 20.0]","(86.0, 100.0]","(72.0, 100.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(7.0, 8.0]","(7.0, 8.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",Yes,No
347,3. After 2015,Portland,"(6.6, 10.0]","(-0.801, 16.9]","(1.72, 87.4]","(0.199, 2.2]",-999999999,NNW,"(50.0, 96.0]",NNW,NW,"(20.0, 43.0]","(26.0, 52.0]","(66.0, 75.0]","(72.0, 100.0]","(993.799, 1011.86]","(987.599, 1009.58]","(5.0, 7.0]","(7.0, 8.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",Yes,Yes
348,3. After 2015,MountGambier,"(6.6, 10.0]","(-0.801, 16.9]","(1.72, 87.4]",-999999999,-999999999,,-999999999,W,W,"(20.0, 43.0]","(26.0, 52.0]","(86.0, 100.0]","(46.0, 58.0]","(993.799, 1011.86]","(1009.58, 1013.3]","(1.0, 5.0]","(1.0, 4.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",Yes,Yes
349,1. Before 2012,Albury,"(12.9, 17.3]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,W,"(41.0, 50.0]",W,WSW,"(15.0, 20.0]","(20.0, 26.0]","(10.999, 54.0]","(2.999, 33.0]","(1011.86, 1015.9]","(1009.58, 1013.3]",-999999999,-999999999,"(17.6, 22.5]","(27.3, 40.6]",No,No
350,1. Before 2012,Albany,"(12.9, 17.3]","(16.9, 20.58]","(-0.001, 1.72]","(2.2, 4.0]","(-0.001, 3.14]",,-999999999,,WNW,"(-0.001, 7.0]","(-0.001, 11.0]","(75.0, 86.0]","(72.0, 100.0]","(993.799, 1011.86]","(987.599, 1009.58]","(5.0, 7.0]","(6.0, 7.0]","(14.9, 17.6]","(-2.901, 15.8]",No,Yes
351,3. After 2015,AliceSprings,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,-999999999,NNW,"(35.0, 41.0]",NNW,N,"(20.0, 43.0]","(11.0, 15.8]","(10.999, 54.0]","(33.0, 46.0]","(993.799, 1011.86]","(987.599, 1009.58]",-999999999,"(1.0, 4.0]","(22.5, 32.9]","(27.3, 40.6]",No,No
353,3. After 2015,BadgerysCreek,"(10.0, 12.9]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,NNE,"(8.999, 30.0]",NNE,NE,"(-0.001, 7.0]","(-0.001, 11.0]","(86.0, 100.0]","(33.0, 46.0]","(1024.7, 1038.2]","(1017.48, 1022.2]",-999999999,-999999999,"(11.9, 14.9]","(22.6, 27.3]",No,No
354,1. Before 2012,Wollongong,"(17.3, 27.6]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,S,"(8.999, 30.0]",SW,ESE,"(7.0, 11.0]","(11.0, 15.8]","(66.0, 75.0]","(46.0, 58.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(5.0, 7.0]",-999999999,"(17.6, 22.5]","(19.1, 22.6]",No,No
355,"2. After 2012, Before 2015",Albany,"(12.9, 17.3]","(16.9, 20.58]","(-0.001, 1.72]","(0.199, 2.2]","(-0.001, 3.14]",,-999999999,NNE,S,"(11.0, 15.0]","(20.0, 26.0]","(75.0, 86.0]","(72.0, 100.0]","(993.799, 1011.86]","(1009.58, 1013.3]","(7.0, 8.0]","(7.0, 8.0]","(14.9, 17.6]","(-2.901, 15.8]",No,Yes
356,1. Before 2012,Sydney,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(8.0, 34.4]","(9.12, 10.9]",,-999999999,WSW,SE,"(-0.001, 7.0]","(11.0, 15.8]","(54.0, 66.0]","(33.0, 46.0]","(993.799, 1011.86]","(987.599, 1009.58]","(5.0, 7.0]","(6.0, 7.0]","(22.5, 32.9]","(27.3, 40.6]",No,No
357,1. Before 2012,NorfolkIsland,"(17.3, 27.6]","(20.58, 24.1]","(1.72, 87.4]","(4.0, 5.8]","(-0.001, 3.14]",NNW,"(30.0, 35.0]",SSW,SSW,"(20.0, 43.0]","(15.8, 20.0]","(86.0, 100.0]","(72.0, 100.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(7.0, 8.0]","(7.0, 8.0]","(17.6, 22.5]","(19.1, 22.6]",Yes,No
358,3. After 2015,CoffsHarbour,"(-6.801, 6.6]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,-999999999,SW,"(35.0, 41.0]",WSW,S,"(11.0, 15.0]","(15.8, 20.0]","(10.999, 54.0]","(33.0, 46.0]","(1024.7, 1038.2]","(1022.2, 1034.4]",-999999999,-999999999,"(11.9, 14.9]","(15.8, 19.1]",No,No
359,1. Before 2012,Sale,"(10.0, 12.9]","(20.58, 24.1]","(-0.001, 1.72]","(8.0, 34.4]","(3.14, 6.68]",NW,"(50.0, 96.0]",NNW,NW,"(20.0, 43.0]","(26.0, 52.0]","(10.999, 54.0]","(33.0, 46.0]","(993.799, 1011.86]","(987.599, 1009.58]","(1.0, 5.0]","(4.0, 6.0]","(14.9, 17.6]","(19.1, 22.6]",No,No
360,"2. After 2012, Before 2015",Nuriootpa,"(6.6, 10.0]","(16.9, 20.58]","(-0.001, 1.72]","(2.2, 4.0]","(9.12, 10.9]",SE,"(30.0, 35.0]",SSE,SE,"(11.0, 15.0]","(15.8, 20.0]","(66.0, 75.0]","(46.0, 58.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(5.0, 7.0]","(1.0, 4.0]","(11.9, 14.9]","(15.8, 19.1]",No,No
361,1. Before 2012,AliceSprings,"(10.0, 12.9]","(24.1, 28.9]","(-0.001, 1.72]","(5.8, 8.0]","(10.9, 14.1]",SE,"(41.0, 50.0]",E,SE,"(11.0, 15.0]","(15.8, 20.0]","(10.999, 54.0]","(2.999, 33.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(1.0, 5.0]","(-0.001, 1.0]","(17.6, 22.5]","(22.6, 27.3]",No,No
363,3. After 2015,Bendigo,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,NNE,"(8.999, 30.0]",,N,"(-0.001, 7.0]","(-0.001, 11.0]","(86.0, 100.0]","(58.0, 72.0]","(1024.7, 1038.2]","(1022.2, 1034.4]",-999999999,"(7.0, 8.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",No,No
364,"2. After 2012, Before 2015",Newcastle,"(10.0, 12.9]","(16.9, 20.58]","(1.72, 87.4]",-999999999,-999999999,,-999999999,,,"(-0.001, 7.0]","(-0.001, 11.0]","(86.0, 100.0]","(72.0, 100.0]",-999999999,-999999999,"(7.0, 8.0]","(7.0, 8.0]","(11.9, 14.9]","(-2.901, 15.8]",Yes,Yes
365,1. Before 2012,Sydney,"(-6.801, 6.6]","(16.9, 20.58]","(-0.001, 1.72]","(2.2, 4.0]","(9.12, 10.9]",,-999999999,W,SSE,"(20.0, 43.0]","(20.0, 26.0]","(54.0, 66.0]","(46.0, 58.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(-0.001, 1.0]","(1.0, 4.0]","(-2.8009999999999997, 11.9]","(15.8, 19.1]",No,No
366,"2. After 2012, Before 2015",Sale,"(-6.801, 6.6]","(16.9, 20.58]","(-0.001, 1.72]","(0.199, 2.2]","(3.14, 6.68]",W,"(50.0, 96.0]",WNW,WSW,"(-0.001, 7.0]","(26.0, 52.0]","(75.0, 86.0]","(33.0, 46.0]","(1011.86, 1015.9]","(1013.3, 1017.48]","(5.0, 7.0]","(1.0, 4.0]","(11.9, 14.9]","(15.8, 19.1]",No,No
367,"2. After 2012, Before 2015",Melbourne,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(8.0, 34.4]","(3.14, 6.68]",N,"(41.0, 50.0]",N,E,"(11.0, 15.0]","(20.0, 26.0]","(54.0, 66.0]","(2.999, 33.0]","(1015.9, 1019.64]","(1013.3, 1017.48]",-999999999,-999999999,"(22.5, 32.9]","(27.3, 40.6]",No,No
368,"2. After 2012, Before 2015",Moree,"(10.0, 12.9]","(28.9, 41.6]","(-0.001, 1.72]","(8.0, 34.4]","(10.9, 14.1]",SSW,"(41.0, 50.0]",SSW,SW,"(-0.001, 7.0]","(20.0, 26.0]","(10.999, 54.0]","(2.999, 33.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(-0.001, 1.0]","(-0.001, 1.0]","(22.5, 32.9]","(27.3, 40.6]",No,No
369,1. Before 2012,Moree,"(10.0, 12.9]","(-0.801, 16.9]","(-0.001, 1.72]","(2.2, 4.0]","(-0.001, 3.14]",W,"(30.0, 35.0]",W,W,"(20.0, 43.0]","(15.8, 20.0]","(75.0, 86.0]","(46.0, 58.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(5.0, 7.0]","(7.0, 8.0]","(11.9, 14.9]","(-2.901, 15.8]",No,Yes
370,"2. After 2012, Before 2015",Launceston,"(10.0, 12.9]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,-999999999,NNW,"(8.999, 30.0]",SE,WNW,"(-0.001, 7.0]","(-0.001, 11.0]","(75.0, 86.0]","(2.999, 33.0]","(1019.64, 1024.7]","(1013.3, 1017.48]",-999999999,-999999999,"(14.9, 17.6]","(27.3, 40.6]",No,No
371,1. Before 2012,Woomera,"(6.6, 10.0]","(16.9, 20.58]","(-0.001, 1.72]","(4.0, 5.8]","(9.12, 10.9]",W,"(50.0, 96.0]",W,WSW,"(20.0, 43.0]","(26.0, 52.0]","(10.999, 54.0]","(2.999, 33.0]","(1011.86, 1015.9]","(1013.3, 1017.48]","(-0.001, 1.0]","(1.0, 4.0]","(11.9, 14.9]","(15.8, 19.1]",No,No
372,"2. After 2012, Before 2015",MountGambier,"(-6.801, 6.6]","(16.9, 20.58]","(-0.001, 1.72]","(0.199, 2.2]","(6.68, 9.12]",N,"(8.999, 30.0]",NNE,SE,"(-0.001, 7.0]","(-0.001, 11.0]","(86.0, 100.0]","(58.0, 72.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(-0.001, 1.0]","(-0.001, 1.0]","(-2.8009999999999997, 11.9]","(15.8, 19.1]",No,No
373,"2. After 2012, Before 2015",Mildura,"(6.6, 10.0]","(16.9, 20.58]","(-0.001, 1.72]","(0.199, 2.2]","(3.14, 6.68]",N,"(8.999, 30.0]",NNE,W,"(7.0, 11.0]","(-0.001, 11.0]","(75.0, 86.0]","(58.0, 72.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(-0.001, 1.0]","(6.0, 7.0]","(11.9, 14.9]","(15.8, 19.1]",No,No
374,1. Before 2012,Penrith,"(10.0, 12.9]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,-999999999,SW,"(8.999, 30.0]",SW,SW,"(11.0, 15.0]","(-0.001, 11.0]","(66.0, 75.0]","(58.0, 72.0]",-999999999,-999999999,-999999999,-999999999,"(14.9, 17.6]","(15.8, 19.1]",Yes,No
375,1. Before 2012,Wollongong,"(10.0, 12.9]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,WNW,"(50.0, 96.0]",NE,NE,"(15.0, 20.0]","(20.0, 26.0]","(10.999, 54.0]","(58.0, 72.0]","(993.799, 1011.86]","(987.599, 1009.58]",-999999999,"(-0.001, 1.0]","(17.6, 22.5]","(15.8, 19.1]",No,No
376,1. Before 2012,Brisbane,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(5.8, 8.0]","(10.9, 14.1]",NE,"(30.0, 35.0]",NNW,NE,"(-0.001, 7.0]","(11.0, 15.8]","(54.0, 66.0]","(58.0, 72.0]","(1011.86, 1015.9]","(987.599, 1009.58]","(1.0, 5.0]","(1.0, 4.0]","(22.5, 32.9]","(27.3, 40.6]",No,No
377,"2. After 2012, Before 2015",Wollongong,"(6.6, 10.0]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,-999999999,WNW,"(41.0, 50.0]",NW,WNW,"(-0.001, 7.0]","(20.0, 26.0]","(10.999, 54.0]","(33.0, 46.0]","(1011.86, 1015.9]","(987.599, 1009.58]",-999999999,-999999999,"(14.9, 17.6]","(15.8, 19.1]",No,No
378,"2. After 2012, Before 2015",Williamtown,"(6.6, 10.0]","(16.9, 20.58]","(1.72, 87.4]","(2.2, 4.0]","(-0.001, 3.14]",SE,"(41.0, 50.0]",NW,S,"(-0.001, 7.0]","(15.8, 20.0]","(86.0, 100.0]","(72.0, 100.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(5.0, 7.0]","(7.0, 8.0]","(11.9, 14.9]","(15.8, 19.1]",Yes,Yes
379,"2. After 2012, Before 2015",Sydney,"(12.9, 17.3]","(24.1, 28.9]","(-0.001, 1.72]","(8.0, 34.4]","(9.12, 10.9]",NE,"(35.0, 41.0]",NW,E,"(-0.001, 7.0]","(15.8, 20.0]","(54.0, 66.0]","(46.0, 58.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(1.0, 5.0]","(1.0, 4.0]","(17.6, 22.5]","(22.6, 27.3]",No,No
380,1. Before 2012,MelbourneAirport,"(12.9, 17.3]","(20.58, 24.1]","(-0.001, 1.72]","(4.0, 5.8]","(9.12, 10.9]",S,"(30.0, 35.0]",SSW,SSE,"(7.0, 11.0]","(11.0, 15.8]","(86.0, 100.0]","(46.0, 58.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(1.0, 5.0]","(1.0, 4.0]","(11.9, 14.9]","(19.1, 22.6]",No,No
381,"2. After 2012, Before 2015",Newcastle,"(6.6, 10.0]","(20.58, 24.1]","(1.72, 87.4]",-999999999,-999999999,,-999999999,NW,,"(20.0, 43.0]",-999999999,"(66.0, 75.0]",-999999999,-999999999,-999999999,"(5.0, 7.0]",-999999999,"(11.9, 14.9]",-999999999,Yes,No
382,3. After 2015,MountGambier,"(6.6, 10.0]","(-0.801, 16.9]","(1.72, 87.4]",-999999999,-999999999,NW,"(41.0, 50.0]",NNW,WNW,"(11.0, 15.0]","(26.0, 52.0]","(86.0, 100.0]","(58.0, 72.0]","(1019.64, 1024.7]","(1022.2, 1034.4]","(1.0, 5.0]","(7.0, 8.0]","(11.9, 14.9]","(-2.901, 15.8]",Yes,No
383,3. After 2015,NorahHead,"(12.9, 17.3]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,SSW,"(8.999, 30.0]",W,SSE,"(7.0, 11.0]","(15.8, 20.0]","(86.0, 100.0]","(72.0, 100.0]","(1019.64, 1024.7]","(1017.48, 1022.2]",-999999999,-999999999,"(14.9, 17.6]","(19.1, 22.6]",No,No
384,"2. After 2012, Before 2015",Katherine,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(4.0, 5.8]",-999999999,N,"(30.0, 35.0]",WNW,NNE,"(7.0, 11.0]","(-0.001, 11.0]","(54.0, 66.0]","(33.0, 46.0]","(993.799, 1011.86]","(987.599, 1009.58]","(1.0, 5.0]","(1.0, 4.0]","(22.5, 32.9]","(27.3, 40.6]",No,Yes
385,1. Before 2012,CoffsHarbour,"(12.9, 17.3]","(24.1, 28.9]","(-0.001, 1.72]","(2.2, 4.0]","(9.12, 10.9]",N,"(35.0, 41.0]",N,NW,"(11.0, 15.0]","(11.0, 15.8]","(10.999, 54.0]","(2.999, 33.0]","(993.799, 1011.86]","(987.599, 1009.58]","(-0.001, 1.0]","(-0.001, 1.0]","(17.6, 22.5]","(22.6, 27.3]",No,No
386,"2. After 2012, Before 2015",Dartmoor,"(10.0, 12.9]","(24.1, 28.9]","(-0.001, 1.72]","(4.0, 5.8]","(10.9, 14.1]",SSW,"(30.0, 35.0]",SE,SSW,"(15.0, 20.0]","(15.8, 20.0]","(54.0, 66.0]","(46.0, 58.0]","(993.799, 1011.86]","(987.599, 1009.58]",-999999999,-999999999,"(17.6, 22.5]","(22.6, 27.3]",No,No
387,1. Before 2012,Nuriootpa,"(12.9, 17.3]","(28.9, 41.6]","(-0.001, 1.72]","(8.0, 34.4]","(6.68, 9.12]",ESE,"(41.0, 50.0]",NE,ESE,"(11.0, 15.0]","(-0.001, 11.0]","(10.999, 54.0]","(2.999, 33.0]","(993.799, 1011.86]","(987.599, 1009.58]","(5.0, 7.0]","(7.0, 8.0]","(22.5, 32.9]","(27.3, 40.6]",No,No
388,1. Before 2012,Albury,"(12.9, 17.3]","(20.58, 24.1]","(1.72, 87.4]",-999999999,-999999999,SE,"(8.999, 30.0]",SE,SE,"(7.0, 11.0]","(-0.001, 11.0]","(66.0, 75.0]","(72.0, 100.0]","(1011.86, 1015.9]","(1009.58, 1013.3]",-999999999,"(7.0, 8.0]","(17.6, 22.5]","(19.1, 22.6]",Yes,No
389,1. Before 2012,Adelaide,"(6.6, 10.0]","(16.9, 20.58]","(-0.001, 1.72]","(4.0, 5.8]","(3.14, 6.68]",ESE,"(8.999, 30.0]",N,ESE,"(-0.001, 7.0]","(-0.001, 11.0]","(75.0, 86.0]","(46.0, 58.0]","(1024.7, 1038.2]","(1022.2, 1034.4]",-999999999,-999999999,"(11.9, 14.9]","(15.8, 19.1]",No,No
390,"2. After 2012, Before 2015",Uluru,"(-6.801, 6.6]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,WNW,"(8.999, 30.0]",,NW,"(-0.001, 7.0]","(-0.001, 11.0]","(54.0, 66.0]","(2.999, 33.0]","(1019.64, 1024.7]","(1013.3, 1017.48]",-999999999,-999999999,"(-2.8009999999999997, 11.9]","(19.1, 22.6]",No,No
391,"2. After 2012, Before 2015",Moree,"(17.3, 27.6]","(28.9, 41.6]","(1.72, 87.4]","(8.0, 34.4]","(9.12, 10.9]",E,"(50.0, 96.0]",ENE,ESE,"(20.0, 43.0]","(15.8, 20.0]","(54.0, 66.0]","(33.0, 46.0]","(1011.86, 1015.9]","(987.599, 1009.58]","(5.0, 7.0]","(1.0, 4.0]","(22.5, 32.9]","(27.3, 40.6]",Yes,Yes
393,1. Before 2012,Wollongong,"(17.3, 27.6]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,NE,"(8.999, 30.0]",SE,NNE,"(11.0, 15.0]","(-0.001, 11.0]","(75.0, 86.0]","(72.0, 100.0]","(993.799, 1011.86]","(987.599, 1009.58]",-999999999,-999999999,"(22.5, 32.9]","(22.6, 27.3]",No,No
394,"2. After 2012, Before 2015",Portland,"(12.9, 17.3]","(24.1, 28.9]","(-0.001, 1.72]","(2.2, 4.0]","(3.14, 6.68]",WNW,"(50.0, 96.0]",NNW,NNW,"(20.0, 43.0]","(26.0, 52.0]","(54.0, 66.0]","(2.999, 33.0]","(1011.86, 1015.9]","(987.599, 1009.58]",-999999999,"(4.0, 6.0]","(17.6, 22.5]","(22.6, 27.3]",No,Yes
395,"2. After 2012, Before 2015",Brisbane,"(10.0, 12.9]","(16.9, 20.58]","(-0.001, 1.72]","(2.2, 4.0]","(-0.001, 3.14]",SW,"(8.999, 30.0]",SW,SW,"(-0.001, 7.0]","(-0.001, 11.0]","(66.0, 75.0]","(58.0, 72.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(5.0, 7.0]","(7.0, 8.0]","(11.9, 14.9]","(15.8, 19.1]",No,Yes
396,1. Before 2012,SalmonGums,"(-6.801, 6.6]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,-999999999,N,"(8.999, 30.0]",NW,NW,"(11.0, 15.0]","(11.0, 15.8]","(54.0, 66.0]","(33.0, 46.0]",-999999999,-999999999,-999999999,-999999999,"(11.9, 14.9]","(15.8, 19.1]",Yes,No
397,"2. After 2012, Before 2015",PearceRAAF,"(10.0, 12.9]","(28.9, 41.6]",-999999999,-999999999,"(10.9, 14.1]",W,"(35.0, 41.0]",N,W,"(15.0, 20.0]","(20.0, 26.0]","(10.999, 54.0]","(33.0, 46.0]","(993.799, 1011.86]","(1009.58, 1013.3]",-999999999,-999999999,"(22.5, 32.9]","(27.3, 40.6]",,No
398,1. Before 2012,Bendigo,"(10.0, 12.9]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,SSE,"(8.999, 30.0]",SSE,ENE,"(7.0, 11.0]","(-0.001, 11.0]","(75.0, 86.0]","(46.0, 58.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(-0.001, 1.0]","(1.0, 4.0]","(11.9, 14.9]","(19.1, 22.6]",No,No
399,3. After 2015,PearceRAAF,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,"(10.9, 14.1]",W,"(35.0, 41.0]",NE,SW,"(-0.001, 7.0]","(20.0, 26.0]","(54.0, 66.0]","(33.0, 46.0]","(1011.86, 1015.9]","(1009.58, 1013.3]",-999999999,-999999999,"(22.5, 32.9]","(27.3, 40.6]",No,No
400,"2. After 2012, Before 2015",Cobar,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,-999999999,NNE,"(41.0, 50.0]",SE,ESE,"(-0.001, 7.0]","(15.8, 20.0]","(66.0, 75.0]","(33.0, 46.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(-0.001, 1.0]","(7.0, 8.0]","(17.6, 22.5]","(27.3, 40.6]",No,Yes
401,3. After 2015,Brisbane,"(12.9, 17.3]","(24.1, 28.9]","(-0.001, 1.72]","(4.0, 5.8]","(6.68, 9.12]",E,"(8.999, 30.0]",SW,SE,"(-0.001, 7.0]","(-0.001, 11.0]","(54.0, 66.0]","(46.0, 58.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(5.0, 7.0]","(1.0, 4.0]","(17.6, 22.5]","(22.6, 27.3]",No,No
402,"2. After 2012, Before 2015",Penrith,"(10.0, 12.9]","(20.58, 24.1]",-999999999,-999999999,-999999999,WSW,"(50.0, 96.0]",SW,WSW,"(20.0, 43.0]","(26.0, 52.0]","(10.999, 54.0]","(2.999, 33.0]",-999999999,-999999999,-999999999,-999999999,"(17.6, 22.5]","(19.1, 22.6]",,No
403,"2. After 2012, Before 2015",Adelaide,"(17.3, 27.6]","(20.58, 24.1]","(-0.001, 1.72]","(5.8, 8.0]","(6.68, 9.12]",WNW,"(41.0, 50.0]",WSW,SW,"(15.0, 20.0]","(11.0, 15.8]","(54.0, 66.0]","(46.0, 58.0]","(1015.9, 1019.64]","(1013.3, 1017.48]",-999999999,-999999999,"(17.6, 22.5]","(19.1, 22.6]",No,No
404,1. Before 2012,Williamtown,"(12.9, 17.3]","(28.9, 41.6]","(-0.001, 1.72]","(4.0, 5.8]","(10.9, 14.1]",NW,"(50.0, 96.0]",NNW,NW,"(15.0, 20.0]","(26.0, 52.0]","(66.0, 75.0]","(2.999, 33.0]","(1011.86, 1015.9]","(987.599, 1009.58]","(1.0, 5.0]","(4.0, 6.0]","(22.5, 32.9]","(27.3, 40.6]",No,No
405,"2. After 2012, Before 2015",Ballarat,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,WNW,"(35.0, 41.0]",NW,W,"(15.0, 20.0]","(20.0, 26.0]","(54.0, 66.0]","(46.0, 58.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(5.0, 7.0]","(7.0, 8.0]","(11.9, 14.9]","(-2.901, 15.8]",No,Yes
406,1. Before 2012,SydneyAirport,"(6.6, 10.0]","(20.58, 24.1]","(-0.001, 1.72]","(2.2, 4.0]","(9.12, 10.9]",ENE,"(35.0, 41.0]",WNW,ENE,"(7.0, 11.0]","(26.0, 52.0]","(10.999, 54.0]","(46.0, 58.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(1.0, 5.0]","(4.0, 6.0]","(14.9, 17.6]","(15.8, 19.1]",No,No
407,3. After 2015,Bendigo,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,SE,"(30.0, 35.0]",SSE,SSE,"(11.0, 15.0]","(15.8, 20.0]","(66.0, 75.0]","(46.0, 58.0]","(1024.7, 1038.2]","(1022.2, 1034.4]",-999999999,"(7.0, 8.0]","(11.9, 14.9]","(-2.901, 15.8]",No,No
408,"2. After 2012, Before 2015",Witchcliffe,"(6.6, 10.0]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,ENE,"(41.0, 50.0]",ENE,E,"(15.0, 20.0]","(15.8, 20.0]","(10.999, 54.0]","(2.999, 33.0]","(1015.9, 1019.64]","(1009.58, 1013.3]",-999999999,-999999999,"(17.6, 22.5]","(22.6, 27.3]",No,No
